region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,state
hartford,9995,2008.0,dodge,dodge - magnum sxt,excellent,6 cylinders,gas,91611.0,clean,automatic,4wd,full-size,wagon,grey,ct
hartford,7495,2009.0,kia,kia - borrego,good,6 cylinders,gas,163000.0,clean,automatic,4wd,full-size,SUV,silver,ct
hartford,10995,2012.0,subaru,subaru - forester,good,4 cylinders,gas,113000.0,clean,automatic,4wd,full-size,SUV,grey,ct
hartford,4495,2007.0,bmw,bmw - 530xi awd sedan,good,6 cylinders,gas,199850.0,clean,automatic,4wd,mid-size,sedan,silver,ct
hartford,4595,2009.0,honda,honda - fit sport automatic,good,4 cylinders,gas,215850.0,clean,automatic,fwd,sub-compact,hatchback,red,ct
hartford,45200,2013.0,mercedes-benz,mercedes-benz - sl-class,excellent,8 cylinders,gas,40022.0,clean,automatic,rwd,mid-size,convertible,black,ct
hartford,17995,2013.0,mercedes-benz,mercedes-benz - benz s550 4matic,excellent,8 cylinders,gas,127213.0,clean,automatic,4wd,full-size,sedan,black,ct
hartford,28500,2017.0,toyota,toyota - highlander xle,excellent,6 cylinders,gas,54620.0,clean,automatic,4wd,full-size,SUV,blue,ct
hartford,4595,2009.0,honda,honda - fit sport automatic,good,4 cylinders,gas,215850.0,clean,automatic,fwd,sub-compact,hatchback,red,ct
hartford,10995,2010.0,ford,ford - f150 supercrew cab,good,8 cylinders,gas,133000.0,clean,automatic,rwd,full-size,truck,black,ct
hartford,17600,2014.0,mercedes-benz,mercedes-benz - benz cla 250,excellent,4 cylinders,gas,43450.0,clean,automatic,4wd,mid-size,sedan,grey,ct
hartford,21995,2017.0,audi,audi - a4 2.0t quattro,excellent,4 cylinders,gas,64431.0,clean,automatic,4wd,mid-size,sedan,black,ct
hartford,4495,2007.0,bmw,bmw - 530xi awd sedan,good,6 cylinders,gas,199850.0,clean,automatic,4wd,mid-size,sedan,silver,ct
hartford,1000,2017.0,kia,kia - optima,like new,4 cylinders,gas,28000.0,clean,automatic,fwd,mid-size,sedan,white,ct
hartford,4795,2009.0,honda,honda - fit sport automatic,good,4 cylinders,gas,215850.0,clean,automatic,fwd,sub-compact,hatchback,red,ct
hartford,9995,2012.0,volkswagen,volkswagen - tiguan sel,excellent,4 cylinders,gas,108371.0,clean,automatic,4wd,mid-size,SUV,black,ct
hartford,6995,2013.0,ford,ford - focus se,excellent,4 cylinders,gas,78000.0,clean,automatic,fwd,compact,sedan,silver,ct
hartford,1000,2018.0,chevrolet,chevrolet - malibu,like new,4 cylinders,gas,39000.0,clean,automatic,fwd,mid-size,sedan,grey,ct
hartford,15995,2014.0,audi,audi - allroad,excellent,4 cylinders,gas,93233.0,clean,automatic,4wd,full-size,wagon,black,ct
hartford,3650,2011.0,ford,ford - crown victoria,excellent,8 cylinders,gas,120640.0,clean,automatic,rwd,full-size,sedan,silver,ct
hartford,5395,2010.0,toyota,toyota - camry le,good,4 cylinders,gas,177850.0,clean,automatic,fwd,mid-size,sedan,silver,ct
hartford,6995,2013.0,kia,kia - optimia premium,excellent,4 cylinders,gas,159850.0,clean,automatic,fwd,full-size,sedan,blue,ct
hartford,4795,2009.0,honda,honda - fit sport automatic,good,4 cylinders,gas,215850.0,clean,automatic,fwd,sub-compact,hatchback,red,ct
hartford,4000,2016.0,chevrolet,chevrolet - express g3500,excellent,8 cylinders,gas,124000.0,clean,automatic,rwd,full-size,van,white,ct
hartford,5000,2008.0,honda,honda - odyssey,good,6 cylinders,gas,197012.0,clean,automatic,fwd,full-size,mini-van,silver,ct
hartford,6995,2011.0,ford,ford - fusion se,good,6 cylinders,gas,110000.0,clean,automatic,fwd,full-size,sedan,custom,ct
hartford,23990,2013.0,chevrolet,chevrolet - express cargo van,good,8 cylinders,gas,89484.0,clean,automatic,4wd,mid-size,van,white,ct
hartford,4500,2012.0,chevrolet,chevrolet - silverado 1500,like new,8 cylinders,gas,83000.0,clean,automatic,4wd,full-size,pickup,black,ct
hartford,3500,2011.0,chevrolet,chevrolet - silverado 1500,excellent,8 cylinders,gas,91000.0,clean,automatic,4wd,full-size,truck,grey,ct
hartford,3995,2012.0,nissan,"nissan - versa 1.6 ""sl""",good,6 cylinders,gas,142850.0,clean,automatic,fwd,sub-compact,sedan,grey,ct
hartford,15555,2014.0,toyota,toyota - sienna xle,excellent,6 cylinders,gas,62000.0,rebuilt,automatic,fwd,full-size,mini-van,grey,ct
hartford,4995,2007.0,lexus,lexus - is250 premium 2.5i awd,good,6 cylinders,gas,249850.0,clean,automatic,4wd,mid-size,sedan,black,ct
hartford,9995,2016.0,ford,ford - econoline wagon,excellent,8 cylinders,gas,168570.0,clean,automatic,rwd,full-size,van,white,ct
hartford,9995,2016.0,ford,ford - econoline wagon,excellent,8 cylinders,gas,173969.0,clean,automatic,rwd,full-size,van,white,ct
hartford,4995,2009.0,honda,honda - fit sport automatic,good,4 cylinders,gas,215850.0,clean,automatic,fwd,sub-compact,hatchback,red,ct
hartford,3500,2005.0,jeep,jeep - grand cherokee,good,8 cylinders,gas,128000.0,clean,automatic,4wd,mid-size,SUV,blue,ct
hartford,4995,2011.0,ford,ford - crown victoria,good,8 cylinders,gas,112000.0,clean,automatic,rwd,full-size,sedan,custom,ct
hartford,14988,2012.0,chevrolet,chevrolet - express cargo van,good,8 cylinders,gas,174354.0,clean,automatic,4wd,mid-size,van,black,ct
hartford,1000,2017.0,kia,kia - optima,like new,4 cylinders,gas,28000.0,clean,automatic,fwd,mid-size,sedan,white,ct
hartford,1000,2018.0,chevrolet,chevrolet - malibu,like new,4 cylinders,gas,39000.0,clean,automatic,fwd,mid-size,sedan,grey,ct
hartford,9995,2015.0,ford,ford - explorer 4x4,good,6 cylinders,gas,148000.0,clean,automatic,4wd,full-size,SUV,custom,ct
hartford,4995,2009.0,ford,ford - taurus,good,6 cylinders,gas,122000.0,clean,automatic,fwd,full-size,sedan,black,ct
hartford,7995,2008.0,ford,ford - taurus,good,6 cylinders,gas,113000.0,clean,automatic,fwd,full-size,sedan,black,ct
hartford,6995,2006.0,ford,ford - e350 van,good,8 cylinders,gas,108000.0,clean,automatic,rwd,full-size,van,white,ct
hartford,8995,2013.0,ford,ford - explorer 4x4,good,6 cylinders,gas,150000.0,clean,automatic,4wd,full-size,SUV,custom,ct
hartford,8995,2013.0,ford,ford - explorer 4x4,good,6 cylinders,gas,150000.0,clean,automatic,4wd,full-size,SUV,custom,ct
new haven,37900,2017.0,lexus,lexus - rx350,like new,6 cylinders,gas,32343.0,clean,automatic,4wd,mid-size,SUV,brown,ct
new haven,6950,2011.0,honda,honda - cr-v,excellent,4 cylinders,gas,164453.0,clean,automatic,4wd,mid-size,SUV,black,ct
new haven,4995,2009.0,chevrolet,chevrolet - cobalt,good,4 cylinders,gas,117000.0,clean,automatic,fwd,mid-size,sedan,green,ct
new haven,6200,2012.0,nissan,nissan - altima,like new,4 cylinders,gas,102000.0,clean,automatic,fwd,mid-size,sedan,grey,ct
new haven,7999,2011.0,subaru,subaru - outback,excellent,4 cylinders,gas,163118.0,clean,automatic,4wd,full-size,pickup,blue,ct
new haven,3900,2006.0,subaru,subaru - forester 2.5 x awd,excellent,4 cylinders,gas,168921.0,clean,manual,4wd,full-size,SUV,grey,ct
new haven,8900,2013.0,subaru,subaru - impreza sport premium awd,like new,4 cylinders,gas,85667.0,clean,automatic,4wd,full-size,hatchback,red,ct
new haven,27900,2016.0,mercedes-benz,mercedes-benz - e350 4matic wagon amg,like new,6 cylinders,gas,99964.0,clean,automatic,4wd,full-size,wagon,blue,ct
new haven,8600,2013.0,subaru,subaru - xv crosstrek 2.0i premium,like new,4 cylinders,gas,133823.0,clean,automatic,4wd,mid-size,hatchback,silver,ct
new haven,6700,2012.0,subaru,subaru - forester 2.5i premium awd,excellent,4 cylinders,gas,148111.0,clean,automatic,4wd,full-size,SUV,grey,ct
new haven,7400,2012.0,subaru,subaru - outback 2.5i limited awd,like new,4 cylinders,gas,151976.0,clean,automatic,4wd,full-size,wagon,grey,ct
new haven,4400,2004.0,subaru,subaru - forester 2.5x awd,like new,4 cylinders,gas,102354.0,clean,automatic,4wd,full-size,SUV,blue,ct
new haven,6950,2012.0,volkswagen,volkswagen - tdi jetta sport wg,excellent,5 cylinders,gas,191037.0,clean,automatic,fwd,mid-size,sedan,white,ct
new haven,2995,2008.0,cadillac,cadillac - dts luxury,good,8 cylinders,gas,207274.0,clean,automatic,fwd,full-size,sedan,blue,ct
new haven,18995,2014.0,rover,rover - evoque,excellent,4 cylinders,gas,108853.0,clean,automatic,4wd,mid-size,SUV,white,ct
new haven,36900,2009.0,mercedes-benz,mercedes-benz - sl-class,excellent,8 cylinders,gas,29984.0,clean,automatic,rwd,mid-size,convertible,black,ct
new haven,23900,2016.0,rover,rover - discovery sport,excellent,4 cylinders,gas,60412.0,clean,automatic,4wd,full-size,SUV,black,ct
new haven,27500,2010.0,chevrolet,chevrolet - silverado 2500hd,excellent,8 cylinders,diesel,127381.0,clean,automatic,4wd,full-size,truck,blue,ct
new haven,7995,2002.0,bmw,bmw - z3 2.5i,excellent,6 cylinders,gas,144051.0,clean,automatic,rwd,compact,convertible,black,ct
new haven,7495,2008.0,chevrolet,chevrolet - silverado,excellent,6 cylinders,gas,170922.0,clean,automatic,rwd,full-size,pickup,grey,ct
new haven,9995,2008.0,dodge,dodge - magnum sxt,excellent,6 cylinders,gas,91611.0,clean,automatic,4wd,full-size,wagon,grey,ct
new haven,4995,2009.0,jeep,jeep - commander,good,6 cylinders,gas,155000.0,clean,automatic,4wd,full-size,SUV,custom,ct
new haven,26500,2017.0,bmw,bmw - x1 xdrive 28i,like new,4 cylinders,gas,38827.0,clean,automatic,4wd,mid-size,SUV,white,ct
new haven,9995,2008.0,ford,ford - escape limited,excellent,6 cylinders,gas,116981.0,clean,automatic,4wd,full-size,SUV,white,ct
new haven,21995,2017.0,audi,audi - a4 2.0t quattro,excellent,4 cylinders,gas,64431.0,clean,automatic,4wd,mid-size,sedan,black,ct
new haven,15999,2008.0,gmc,gmc - sierra 1500,excellent,8 cylinders,gas,131507.0,clean,automatic,4wd,full-size,pickup,brown,ct
new haven,3300,2005.0,jeep,jeep - grand cherokee limited 4x4,excellent,8 cylinders,gas,201000.0,clean,automatic,4wd,full-size,SUV,silver,ct
new haven,1800,2008.0,chevrolet,chevrolet - aveo ls,fair,4 cylinders,gas,160267.0,clean,automatic,fwd,compact,sedan,red,ct
new haven,5495,2008.0,chevrolet,chevrolet - impala ls,good,6 cylinders,gas,142223.0,clean,automatic,fwd,full-size,sedan,grey,ct
new haven,4995,2001.0,jaguar,jaguar - x-type,good,6 cylinders,gas,114995.0,clean,automatic,rwd,full-size,sedan,blue,ct
new haven,5495,2009.0,lincoln,lincoln - mkz,good,6 cylinders,gas,177329.0,clean,automatic,fwd,full-size,sedan,silver,ct
new haven,31000,2018.0,mercedes-benz,mercedes-benz - benz c300,like new,4 cylinders,gas,37943.0,clean,automatic,4wd,mid-size,sedan,black,ct
new haven,9995,2012.0,volkswagen,volkswagen - tiguan sel,excellent,4 cylinders,gas,108371.0,clean,automatic,4wd,mid-size,SUV,black,ct
new haven,6950,2011.0,honda,honda - cr-v,excellent,4 cylinders,gas,164453.0,clean,automatic,4wd,mid-size,SUV,black,ct
new haven,3900,2012.0,chevrolet,chevrolet - silverado 1500 lt,excellent,8 cylinders,gas,83000.0,clean,automatic,4wd,full-size,pickup,black,ct
new haven,4000,2016.0,chevrolet,chevrolet - express g3500,excellent,8 cylinders,gas,124000.0,clean,automatic,rwd,full-size,van,white,ct
new haven,1000,2018.0,kia,kia - optima,like new,4 cylinders,gas,28000.0,clean,automatic,fwd,mid-size,sedan,white,ct
new haven,6995,2004.0,chevrolet,chevrolet - trailblazer ls,excellent,6 cylinders,gas,99189.0,clean,automatic,4wd,full-size,SUV,blue,ct
new haven,10995,2011.0,nissan,nissan - maxima,like new,6 cylinders,gas,86719.0,clean,automatic,fwd,full-size,sedan,blue,ct
new haven,6995,2013.0,ford,ford - fusion,excellent,4 cylinders,gas,111967.0,clean,automatic,fwd,full-size,sedan,grey,ct
new haven,4995,2002.0,bmw,bmw - xi,good,6 cylinders,gas,143769.0,clean,automatic,4wd,mid-size,sedan,blue,ct
new haven,7995,2014.0,nissan,nissan - versa,excellent,4 cylinders,gas,73142.0,clean,automatic,fwd,mid-size,hatchback,black,ct
new haven,23500,2015.0,bmw,bmw - 320i xdrive,excellent,4 cylinders,gas,37518.0,clean,automatic,4wd,mid-size,sedan,grey,ct
new haven,9995,2007.0,chevrolet,chevrolet - silverado,good,8 cylinders,gas,221808.0,clean,automatic,4wd,full-size,pickup,white,ct
new haven,13995,2013.0,hyundai,hyundai - santa fe,excellent,4 cylinders,gas,90384.0,clean,automatic,4wd,full-size,SUV,white,ct
new haven,8495,2009.0,volvo,volvo - c30,excellent,5 cylinders,gas,121871.0,clean,automatic,fwd,mid-size,hatchback,black,ct
new haven,9995,2011.0,honda,honda - crv,excellent,4 cylinders,gas,158091.0,clean,automatic,4wd,full-size,SUV,black,ct
new haven,11995,2013.0,ford,ford - e250,good,8 cylinders,gas,172137.0,clean,automatic,rwd,full-size,van,white,ct
new haven,8995,2009.0,volvo,volvo - xc90,excellent,6 cylinders,gas,127721.0,clean,automatic,fwd,full-size,SUV,grey,ct
new haven,12495,2014.0,jeep,jeep - cherokee latitude,like new,6 cylinders,gas,80227.0,clean,automatic,4wd,full-size,SUV,red,ct
new haven,11995,2014.0,buick,buick - encore,excellent,6 cylinders,gas,95682.0,clean,automatic,4wd,mid-size,SUV,silver,ct
new haven,6995,2013.0,hyundai,hyundai - elantra gls,excellent,4 cylinders,gas,123527.0,clean,automatic,fwd,full-size,sedan,blue,ct
new haven,4495,2003.0,ford,ford - taurus,good,6 cylinders,gas,106364.0,clean,automatic,fwd,full-size,sedan,grey,ct
new haven,13995,2008.0,gmc,gmc - k1500 sierra,excellent,8 cylinders,gas,149584.0,clean,automatic,4wd,full-size,pickup,blue,ct
new haven,9995,2007.0,cadillac,cadillac - escalade,excellent,8 cylinders,gas,214053.0,clean,automatic,4wd,full-size,SUV,white,ct
new haven,5350,2003.0,honda,honda - element ex,excellent,4 cylinders,gas,135450.0,clean,manual,4wd,mid-size,SUV,green,ct
new haven,21995,2014.0,mercedes-benz,mercedes-benz - cla45 amg,excellent,4 cylinders,gas,108391.0,clean,automatic,4wd,mid-size,sedan,black,ct
new haven,16995,2018.0,subaru,subaru - impreza 2.0i,excellent,4 cylinders,gas,17693.0,clean,automatic,4wd,mid-size,sedan,white,ct
new haven,13995,2014.0,buick,buick - lacrosse premium,excellent,6 cylinders,gas,116593.0,clean,automatic,fwd,full-size,sedan,grey,ct
new haven,15995,2013.0,audi,audi - s4 3.0t premium plus,excellent,6 cylinders,gas,143217.0,clean,automatic,4wd,mid-size,sedan,black,ct
new haven,18500,2013.0,cadillac,cadillac - srx-4,like new,6 cylinders,gas,59000.0,clean,automatic,4wd,mid-size,SUV,grey,ct
new haven,7500,2012.0,fiat,fiat - 500c,excellent,4 cylinders,gas,85700.0,clean,automatic,fwd,compact,convertible,white,ct
new haven,5300,2007.0,ford,ford - explorer eddie bauer leathe,fair,6 cylinders,gas,184000.0,clean,automatic,4wd,full-size,SUV,brown,ct
new haven,9995,2013.0,volkswagen,volkswagen - gti autobahn,excellent,4 cylinders,gas,152856.0,clean,automatic,fwd,mid-size,hatchback,grey,ct
new haven,9995,2009.0,cadillac,cadillac - sts,excellent,8 cylinders,gas,42132.0,clean,automatic,rwd,full-size,sedan,silver,ct
new haven,1000,2017.0,kia,kia - optima,like new,4 cylinders,gas,28000.0,clean,automatic,fwd,mid-size,sedan,white,ct
new haven,17995,2013.0,mercedes-benz,mercedes-benz - benz s550 4matic,excellent,8 cylinders,gas,127213.0,clean,automatic,4wd,full-size,sedan,black,ct
new haven,29995,2019.0,ford,ford - transit 250 low roof cargo,excellent,6 cylinders,gas,11276.0,clean,automatic,rwd,full-size,van,white,ct
new haven,1000,2018.0,chevrolet,chevrolet - malibu,like new,4 cylinders,gas,39000.0,clean,automatic,fwd,mid-size,sedan,grey,ct
new haven,13500,2007.0,chrysler,chrysler - 300,excellent,8 cylinders,gas,105000.0,clean,automatic,rwd,full-size,sedan,red,ct
new haven,6950,2011.0,honda,honda - cr-v,excellent,4 cylinders,gas,164453.0,clean,automatic,4wd,mid-size,SUV,black,ct
new haven,10000,2006.0,chevrolet,chevrolet - silverado 3500 hd,excellent,8 cylinders,diesel,162845.0,clean,automatic,rwd,full-size,truck,white,ct
new haven,13995,2011.0,toyota,toyota - rav4 awd,like new,4 cylinders,gas,85725.0,clean,automatic,4wd,mid-size,SUV,brown,ct
new haven,12995,2011.0,jeep,jeep - grand cherokee laredo,like new,6 cylinders,gas,139046.0,clean,automatic,4wd,full-size,sedan,white,ct
new haven,6995,2010.0,toyota,toyota - corolla le,like new,4 cylinders,gas,176055.0,clean,automatic,fwd,mid-size,sedan,white,ct
new haven,7995,2010.0,honda,honda - civic ex,like new,4 cylinders,gas,145150.0,clean,automatic,fwd,mid-size,sedan,blue,ct
new haven,11995,2014.0,toyota,toyota - corolla s,like new,4 cylinders,gas,124742.0,clean,automatic,4wd,mid-size,sedan,black,ct
new haven,4000,2016.0,chevrolet,chevrolet - express g3500,excellent,8 cylinders,gas,124000.0,clean,automatic,rwd,full-size,van,white,ct
new haven,4500,2012.0,chevrolet,chevrolet - silverado 1500 lt,excellent,8 cylinders,gas,83000.0,clean,automatic,4wd,full-size,pickup,black,ct
new haven,3500,2011.0,chevrolet,chevrolet - silverado 1500,excellent,6 cylinders,gas,91000.0,clean,automatic,4wd,full-size,pickup,grey,ct
new haven,43500,2013.0,chevrolet,chevrolet - silverado 3500hd,like new,8 cylinders,gas,20000.0,clean,automatic,4wd,full-size,pickup,black,ct
new haven,21900,2017.0,bmw,bmw - i3,like new,other,electric,24190.0,clean,automatic,rwd,compact,hatchback,blue,ct
new haven,26900,2019.0,dodge,dodge - grand caravan,like new,6 cylinders,gas,59108.0,clean,automatic,fwd,mid-size,mini-van,white,ct
new haven,37900,2017.0,lexus,lexus - rx350,like new,6 cylinders,gas,32343.0,clean,automatic,4wd,mid-size,SUV,brown,ct
new haven,1000,2017.0,kia,kia - optima,like new,4 cylinders,gas,28000.0,clean,automatic,fwd,mid-size,sedan,white,ct
new haven,1000,2018.0,chevrolet,chevrolet - malibu,like new,4 cylinders,gas,39000.0,clean,automatic,fwd,mid-size,sedan,grey,ct
new haven,6495,2006.0,volkswagen,volkswagen - gti,excellent,4 cylinders,gas,141264.0,clean,automatic,fwd,compact,hatchback,red,ct
new haven,2900,2004.0,honda,honda - accord,good,4 cylinders,gas,214000.0,clean,automatic,fwd,mid-size,sedan,blue,ct
northwest CT,4950,2009.0,volvo,volvo - xc70,good,6 cylinders,gas,180669.0,clean,other,rwd,full-size,wagon,brown,ct
northwest CT,4500,2010.0,volvo,volvo - xc70 3.2,good,6 cylinders,gas,210507.0,clean,automatic,rwd,full-size,hatchback,black,ct
northwest CT,7999,2011.0,subaru,subaru - outback 2.5i,excellent,4 cylinders,gas,163118.0,clean,automatic,4wd,full-size,wagon,blue,ct
northwest CT,9850,2011.0,subaru,subaru - outback 3.6r ltd h6 awd,like new,6 cylinders,gas,132860.0,clean,automatic,4wd,mid-size,sedan,silver,ct
northwest CT,8950,2007.0,bmw,bmw - 328xi awd,like new,6 cylinders,gas,77432.0,clean,automatic,4wd,mid-size,sedan,blue,ct
northwest CT,6950,2010.0,volvo,volvo - s40 4d sedan,excellent,5 cylinders,gas,115695.0,clean,automatic,fwd,mid-size,sedan,silver,ct
northwest CT,5950,1999.0,toyota,toyota - rav4 4wd 5 speed,excellent,4 cylinders,gas,176927.0,clean,manual,4wd,mid-size,SUV,white,ct
northwest CT,4999,2008.0,dodge,dodge - magnum,excellent,6 cylinders,gas,106685.0,clean,automatic,rwd,full-size,hatchback,silver,ct
northwest CT,4000,2003.0,subaru,subaru - baja,good,4 cylinders,gas,229824.0,clean,manual,4wd,mid-size,pickup,red,ct
northwest CT,10999,2008.0,jeep,jeep - wrangler unlimited,good,6 cylinders,gas,140577.0,clean,automatic,4wd,full-size,SUV,green,ct
northwest CT,16500,2008.0,jeep,jeep - wrangler unlimited,excellent,6 cylinders,gas,82170.0,clean,manual,4wd,full-size,SUV,red,ct
northwest CT,3995,2006.0,subaru,subaru - outback,good,4 cylinders,gas,185065.0,clean,automatic,4wd,sub-compact,hatchback,white,ct
northwest CT,35000,2002.0,pontiac,pontiac - firebird trans am ws6,new,8 cylinders,gas,5000.0,clean,manual,rwd,full-size,coupe,yellow,ct
northwest CT,5995,2010.0,subaru,subaru - forester,good,4 cylinders,gas,136762.0,clean,automatic,4wd,full-size,SUV,white,ct
northwest CT,5995,2011.0,subaru,subaru - forester,good,4 cylinders,gas,141622.0,clean,automatic,4wd,full-size,SUV,silver,ct
northwest CT,35000,2002.0,pontiac,pontiac - firebird trans am ws6,new,8 cylinders,gas,5000.0,clean,manual,rwd,full-size,coupe,yellow,ct
northwest CT,8950,2009.0,mini,mini - cooper mt convertible,like new,4 cylinders,gas,71000.0,clean,manual,fwd,compact,coupe,red,ct
northwest CT,7950,2014.0,subaru,subaru - impreza awd 4d sedan,good,4 cylinders,gas,132053.0,clean,manual,4wd,mid-size,sedan,white,ct
